crawl_date,Address,Content_Type,Status_Code,Status,Indexability,Indexability_Status,Title_1,Title_1_Length,Title_1_Pixel_Width,Meta_Description_1,Meta_Description_1_Length,Meta_Description_1_Pixel_Width,Meta_Keywords_1,Meta_Keywords_1_Length,H1_1,H1_1_Length,H2_1,H2_1_Length,H2_2,H2_2_Length,Meta_Robots_1,X_Robots_Tag_1,Meta_Refresh_1,Canonical_Link_Element_1,rel_next_1,rel_prev_1,HTTP_rel_next_1,HTTP_rel_prev_1,amphtml_Link_Element,Size_bytes,Transferred_bytes,Total_Transferred_bytes,CO2_mg,Carbon_Rating,Word_Count,Sentence_Count,Average_Words_Per_Sentence,Flesch_Reading_Ease_Score,Readability,Text_Ratio,Crawl_Depth,Folder_Depth,Link_Score,Inlinks,Unique_Inlinks,Unique_JS_Inlinks,of_Total,Outlinks,Unique_Outlinks,Unique_JS_Outlinks,External_Outlinks,Unique_External_Outlinks,Unique_External_JS_Outlinks,Closest_Near_Duplicate_Match,No_Near_Duplicates,Spelling_Errors,Grammar_Errors,Hash,Response_Time,Last_Modified,Redirect_URL,Redirect_Type,Cookies,Language,HTTP_Version,Clicks,Impressions,CTR,Position,URL_Inspection_API_Status,URL_Inspection_API_Error,Summary,Coverage,Last_Crawl,Days_Since_Last_Crawled,Crawled_As,Crawl_Allowed,Page_Fetch,Indexing_Allowed,User_Declared_Canonical,Google_Selected_Canonical,Mobile_Usability,Mobile_Usability_Issues,AMP_Results,AMP_Issues,Rich_Results,Rich_Results_Types,Rich_Results_Type_Errors,Rich_Results_Type_Warnings,Performance_Score,First_Contentful_Paint_Time_ms,Speed_Index_Time_ms,Largest_Contentful_Paint_Time_ms,Time_to_Interactive_ms,Total_Blocking_Time_ms,Cumulative_Layout_Shift,Total_Size_Savings_Bytes,Total_Time_Savings_ms,Total_Requests,Total_Page_Size_Bytes,HTML_Size_Bytes,HTML_Count,Image_Size_Bytes,Image_Count,CSS_Size_Bytes,CSS_Count,JavaScript_Size_Bytes,JavaScript_Count,Font_Size_Bytes,Font_Count,Media_Size_Bytes,Media_Count,Other_Size_Bytes,Other_Count,Third_Party_Size_Bytes,Third_Party_Count,Core_Web_Vitals_Assessment,CrUX_Largest_Contentful_Paint_Time_ms,CrUX_Interaction_to_Next_Paint_ms,CrUX_Cumulative_Layout_Shift,CrUX_First_Contentful_Paint_Time_ms,Minify_CSS_Savings_ms,Minify_CSS_Savings_Bytes,Minify_JavaScript_Savings_ms,Minify_JavaScript_Savings_Bytes,Reduce_Unused_CSS_Savings_ms,Reduce_Unused_CSS_Savings_Bytes,Reduce_Unused_JavaScript_Savings_ms,Reduce_Unused_JavaScript_Savings_Bytes,JavaScript_Execution_Time_ms,JavaScript_Execution_Time_Category,Minimize_Main_Thread_Work_ms,Minimize_Main_Thread_Work_Category,Network_Payload_Size_Bytes,User_Timing_Marks_and_Measures,Number_of_Redirects,Server_Responds_Quickly,Applies_Text_Compression,LCP_Request_Discovery,LCP_Breakdown,Render_Blocking_Requests_Savings_ms,Preconnect_Candidates_Savings_ms,Maximum_Critical_Path_Latency_ms,Use_Efficient_Cache_Lifetimes_Savings_Bytes,Layout_Shift_Culprits,DOM_Size,Improve_Image_Delivery_Savings_Bytes,Forced_Reflow_Savings_ms,Legacy_JavaScript_Savings_Bytes,Duplicated_JavaScript_Bytes,Font_Display_Savings_ms,3rd_Parties,Target_Size,Content_Width,Font_Display_Size,Viewport,Mobile_Alternate_Link,Closest_Semantically_Similar_Address,Semantic_Similarity_Score,No_Semantically_Similar,Semantic_Relevance_Score,URL_Encoded_Address,Crawl_Timestamp
2026-05-13,https://almapay.com/blog/how-mycs-launched-a-single-bnpl-solution,text/html; charset=utf-8,200,OK,Indexable,,How MYCS launched a single BNPL solution for all EU payment methods to increase conversion.,91,853,"MYCS, a German furniture brand specializing in customization successfully responded to the growing demand for flexible payment options by launching a single Buy Now, Pay Later (BNPL) solution for all...",202,1261,,0,How MYCS launched a single BNPL solution for all EU payment methods to increase conversion.,91,Download the detailed case study,32,,0,,,,https://almapay.com/blog/how-mycs-launched-a-single-bnpl-solution,,,,,,149854,39426,39426,15.103,,415,68,6.103,57.330,Fairly Hard,2.612,2,1,1,7,5,0,0.830,52,28,0,10,9,0,,,,,beae6a2dc0f2c7bdd53a80c265704f19,0.048,,,,,en-FR,1.1,1,122,0.008,7.920,Error,"Request skipped, quota exceeded",,,,,,,,,,,,,,,,,,,68,2551.000,3354.177,3188.000,9324.900,876.000,0.004,653935,0,55,1479261,40274,1,0,2,34954,4,1250943,28,85269,4,0,0,67821,16,35602,15,,,,,,0,0,0,0,0,25001,0,628934,1406.780,Poor,1958.659,Good,1479261,7,Avoids redirects,Server responds quickly (observed 3 ms),Applies text compression,,2 resources found,2282,,760,28340,1 resource found,488,0,0,22066,,15,8 resources found,100,,,100,,,,,,https://almapay.com/blog/how-mycs-launched-a-single-bnpl-solution,2026-05-13 13:29:03
2026-05-13,https://almapay.com/fr-BE/pages/cas-client,text/html; charset=utf-8,200,OK,Indexable,,Découvrez les témoignages - Avis Alma et Cas Clients | Alma,59,544,"Nos clients reviennent sur leurs problématiques et comment Alma répond aux enjeux commerciaux. Lepape, KitchenAid, Maty et plus d'entreprises à découvrir.",154,973,,0,Les commerçants témoignent sur Alma,35,Mobistoxx - Booster la croissance grâce aux paniers élevés,58,KitchenAid : Accompagner le développement en Europe,51,,,,https://almapay.com/fr-BE/pages/cas-client,,,,,,173292,53969,53969,20.674,,226,35,6.457,59.531,Fairly Hard,1.479,2,2,7,30,25,0,4.150,48,24,0,10,8,0,,,,,1ea19effd77e05f5b8e698482d32594d,0.048,,,,,fr-BE,1.1,4,260,0.015,4.420,Error,"Request skipped, quota exceeded",,,,,,,,,,,,,,,,,,,68,2558.392,3292.294,2851.000,10913.001,1121.000,0.010,661560,290,58,1489741,54788,1,0,6,34673,4,1253142,28,84953,4,0,0,62185,15,35244,19,,,,,,0,0,0,0,290,25292,0,636268,1758.274,Poor,2343.377,Poor,1489741,7,Avoids redirects,Server responds quickly (observed 8 ms),Applies text compression,,2 resources found,2282,,719,28308,2 resources found,479,0,79,22066,,20,8 resources found,100,,,100,,,,,,https://almapay.com/fr-BE/pages/cas-client,2026-05-13 13:29:03
2026-05-13,https://almapay.com/fr-LU/legal/politique-de-confidentialite,text/html; charset=utf-8,200,OK,Indexable,,Politique de confidentialité et de gestion des données,54,478,Laissez vos clients payer à leur rythme : en plusieurs fois ou plus tard. Améliorez leur expérience de paiement et boostez votre chiffre d'affaires de 20%.,155,923,,0,Politique de confidentialité et de gestion des données,54,,0,,0,,,,https://almapay.com/fr-LU/legal/politique-de-confidentialite,,,,,,127828,32583,32583,12.482,,37,7,5.286,73.427,Fairly Easy,0.968,2,2,3,21,11,0,1.830,43,23,0,10,8,0,,,,,ac69f835a2963d70a49342a8cd0b8191,0.053,,,,,fr-LU,1.1,,,,,Error,"Request skipped, quota exceeded",,,,,,,,,,,,,,,,,,,38,6339.130,7308.059,10882.947,10890.447,887.500,0.001,635604,2700,75,1598655,33420,1,7178,10,34280,4,1261783,32,114947,5,0,0,147047,23,83966,25,,,,,,0,0,0,0,0,24781,2700,610823,2894.099,Poor,3940.788,Poor,1598655,7,Avoids redirects,Server responds quickly (observed 3 ms),Applies text compression,,2 resources found,2282,,1520,34881,5 resources found,798,0,0,22088,,35,10 resources found,100,,,100,,,,,,https://almapay.com/fr-LU/legal/politique-de-confidentialite,2026-05-13 13:29:03
2026-05-13,https://almapay.com/de-DE/gesetzlich/datenschutz,text/html; charset=utf-8,200,OK,Indexable,,Datenschutz- und Datenmanagementrichtlinie | Alma,49,473,Lassen Sie Ihre Kunden in ihrem eigenen Tempo bezahlen: in Raten oder später. Verbessern Sie ihr Zahlungserlebnis und steigern Sie Ihren Umsatz um 20 %.,152,955,,0,Datenschutz- und Datenmanagementrichtlinie,42,,0,,0,,,,https://almapay.com/de-DE/gesetzlich/datenschutz,,,,,,114520,30424,30424,11.655,,34,7,4.857,47.634,Hard,1.007,2,2,3,21,11,0,1.830,40,22,0,10,8,0,,,,,46712fb989c284d6de4af91102f1a07e,0.056,,,,,de-DE,1.1,0,6,0.000,11.500,Error,"Request skipped, quota exceeded",,,,,,,,,,,,,,,,,,,57,2437.392,3718.438,3376.019,11763.700,2510.000,0.000,636548,150,69,1552406,31244,1,7136,10,35035,4,1257767,30,114948,5,0,0,106276,19,85065,25,,,,,,0,0,0,0,150,25220,0,611328,3703.861,Poor,4653.469,Poor,1552406,7,Avoids redirects,Server responds quickly (observed 3 ms),Applies text compression,,2 resources found,2282,,640,34755,1 resource found,811,0,0,21982,,45,10 resources found,100,,,100,,,,,,https://almapay.com/de-DE/gesetzlich/datenschutz,2026-05-13 13:29:03
2026-05-13,https://almapay.com/es-ES/contacto,text/html; charset=utf-8,200,OK,Indexable,,Contacta con nosotros | Alma,28,263,Deje que sus clientes paguen a su propio ritmo: a plazos o más tarde. Mejore su experiencia de pago y aumente su facturación en un 20%.,135,844,,0,Contacta con nosotros,21,Incrementa tus ventas como los 21 000 comerciantes que ya usan Alma.,68,,0,,,,https://almapay.com/es-ES/contacto,,,,,,123222,32602,32602,12.489,,91,19,4.789,47.648,Hard,1.217,2,1,11,80,57,0,9.470,42,22,0,10,8,0,,,,,286a2f4265d591188c622b6c07f5f87,0.088,,,,,es-ES,1.1,118,1771,0.067,4.750,Error,"Request skipped, quota exceeded",,,,,,,,,,,,,,,,,,,45,2551.324,4915.509,9209.135,9532.657,1049.000,0.078,643580,2850,61,1467018,33412,1,22317,12,34673,4,1249349,27,84953,4,0,0,42314,13,57565,25,,,,,,0,0,0,0,150,25043,2700,618537,1667.244,Poor,2396.132,Poor,1467018,7,Avoids redirects,Server responds quickly (observed 4 ms),Applies text compression,,2 resources found,2253,,336,34839,2 resources found,407,0,0,21982,,20,10 resources found,100,,,100,,,,,,https://almapay.com/es-ES/contacto,2026-05-13 13:29:04
2026-05-13,https://almapay.com/fr-LU/consumers,text/html; charset=utf-8,200,OK,Indexable,,"Libérez vos achats,  payez en plusieurs fois. | Alma",52,446,Payez avec Alma dans plus de 21 000 enseignes et ajustez vos échéances gratuitement si besoin.,94,599,,0,"Libérez vos achats, payez en plusieurs fois.",44,Paiement en plusieurs fois simple et immédiat.,46,Décalez gratuitement vos échéances,34,,,,https://almapay.com/fr-LU/consumers,,,,,,202299,40006,40006,15.326,,413,84,4.917,82.421,Easy,1.384,2,1,24,66,31,0,5.150,27,13,0,22,21,0,,,,,644bf78ef130f8d86a025db562226136,0.120,,,,,fr-LU,1.1,1,18,0.056,6.500,Error,"Request skipped, quota exceeded",,,,,,,,,,,,,,,,,,,51,2551.530,7455.870,4144.551,21234.207,1283.000,0.020,1264141,150,121,3729959,99052,2,1233905,58,144629,6,2078827,33,120748,5,0,0,52798,17,2229852,84,,,,,,0,0,0,0,150,132596,0,1131545,2673.864,Poor,4369.331,Poor,3729959,43,Avoids redirects,Server responds quickly (observed 5 ms),Applies text compression,,2 resources found,2282,,701,42224,1 resource found,750,950827,0,22091,,25,12 resources found,100,,,100,,,,,,https://almapay.com/fr-LU/consumers,2026-05-13 13:29:04
2026-05-13,https://almapay.com/nl-BE/oplossingen/online,text/html; charset=utf-8,200,OK,Indexable,,Verkoop meer online | Alma,26,247,Laat uw klanten in hun eigen tempo betalen: in termijnen of later. Verbeter hun betaalervaring en verhoog uw omzet met 20%.,123,770,,0,Verkoop meer online.,20,Een oplossing aangepast aan jouw bedrijf,40,Implementeer Alma in een handomdraai,36,,,,https://almapay.com/nl-BE/oplossingen/online,,,,,,251936,56429,56429,21.617,,470,90,5.222,62.754,Normal,1.607,2,2,10,58,27,0,4.490,47,23,0,12,9,0,,,,,4f1e50631a7d275309413191a9eba3a4,0.057,,,,,nl-BE,1.1,2,111,0.018,8.570,Error,"Request skipped, quota exceeded",,,,,,,,,,,,,,,,,,,39,2851.010,5593.365,12919.946,12927.446,1593.000,0.000,605245,2850,95,1690196,57248,1,121749,39,34995,4,1304580,31,114969,5,0,0,56655,15,187322,53,,,,,,0,0,0,0,150,24429,2700,580816,2617.242,Poor,3737.960,Poor,1690196,7,Avoids redirects,Server responds quickly (observed 5 ms),Applies text compression,1 issue found,4 resources found,2253,641,285,28341,2 resources found,1153,75933,95,21958,,20,9 resources found,100,,,100,,,,,,https://almapay.com/nl-BE/oplossingen/online,2026-05-13 13:29:04
2026-05-13,https://almapay.com/fr-FR/nous-contacter,text/html; charset=utf-8,200,OK,Indexable,,Contactez-nous | Alma,21,202,Laissez vos clients payer à leur rythme : en plusieurs fois ou plus tard. Améliorez leur expérience de paiement et boostez votre chiffre d'affaires de 20%.,155,923,,0,Contactez-nous,14,"Comme les 21 000 marchands qui utilisent déjà Alma, augmentez vos ventes",72,,0,,,,https://almapay.com/fr-FR/nous-contacter,,,,,,162457,39593,39593,15.167,,118,23,5.130,81.180,Easy,1.637,2,1,22,318,290,0,48.170,67,45,0,10,9,0,,,,,44b7708f85085cc74eff9cf607a397ca,0.043,,,,,fr-FR,1.1,8797,184464,0.048,2.010,Error,"Request skipped, quota exceeded",,,,,,,,,,,,,,,,,,,43,2551.008,5331.911,9258.026,9506.527,997.000,0.104,643326,2700,61,1495031,40402,1,22374,12,34961,4,1249490,27,84630,4,0,0,63174,13,58518,25,Fail,1079.000,204,0.080,1134.000,0,0,0,0,0,25016,2700,618310,1702.412,Poor,2401.562,Poor,1495031,7,Avoids redirects,Server responds quickly (observed 4 ms),Applies text compression,,2 resources found,2253,,295,34921,3 resources found,547,0,0,21957,,30,10 resources found,100,,,100,,,,,,https://almapay.com/fr-FR/nous-contacter,2026-05-13 13:29:04
2026-05-13,https://almapay.com/fr-BE/produits/le-paiement-en-2-ou-3-fois,text/html; charset=utf-8,200,OK,Indexable,,Paiement en 2 ou 3 fois : augmentez votre taux de conversion,60,551,Offrez le paiement en 2x ou 3x en ligne ou en boutique. Augmentez vos ventes et votre satisfaction client. Installation simple & rapide. Sans engagement.,153,938,,0,Boostez vos ventes avec le paiement en plusieurs fois.,54,Ils ont choisi Alma,19,Le paiement simple et flexible,30,,,,https://almapay.com/fr-BE/produits/le-paiement-en-2-ou-3-fois,,,,,,244078,50462,50462,19.331,,474,88,5.386,83.213,Easy,1.608,2,2,10,65,31,0,5.150,50,23,0,10,8,0,,,,,853569a7f3062fc1d859808fed049772,0.042,,,,,fr-BE,1.1,13,2145,0.006,7.270,Error,"Request skipped, quota exceeded",,,,,,,,,,,,,,,,,,,53,2590.493,8532.489,2945.845,15797.901,5574.000,0.000,616179,0,89,1733129,51300,1,166209,33,34961,4,1303825,31,114647,5,0,0,62187,15,231830,47,,,,,,0,0,0,0,0,24752,0,591427,7389.852,Poor,12171.864,Poor,1733129,7,Avoids redirects,Server responds quickly (observed 5 ms),Applies text compression,,2 resources found,2311,,2725,28341,1 resource found,1335,73484,414,22066,,200,9 resources found,100,,,100,,,,,,https://almapay.com/fr-BE/produits/le-paiement-en-2-ou-3-fois,2026-05-13 13:29:04
2026-05-13,https://almapay.com/nl-BE/consumers,text/html; charset=utf-8,200,OK,Indexable,,"Koop in alle vrijheid,  betaal in termijnen | Alma",50,413,Betaal met Alma bij meer dan 21 000 winkels en pas uw betalingstermijnen gratis aan indien nodig.,97,607,,0,"Koop in alle vrijheid, betaal in termijnen",42,Eenvoudige en directe betaling in termijnen.,44,Verplaats uw termijnen gratis,29,,,,https://almapay.com/nl-BE/consumers,,,,,,104067,28353,28353,10.861,,280,49,5.714,53.589,Fairly Hard,2.050,2,1,24,42,29,0,4.820,26,13,0,5,4,0,,,,,77eb8c50e732f9e1f6ab14f9bd9d3312,0.036,,,,,nl-BE,1.1,22,1190,0.018,7.040,Error,"Request skipped, quota exceeded",,,,,,,,,,,,,,,,,,,64,2408.904,4270.522,3332.539,17909.469,1102.000,0.031,1265980,0,77,2557776,87661,2,78081,13,144876,6,2078371,33,120109,5,0,0,48678,18,1078906,40,,,,,,0,0,0,0,0,132651,0,1133329,1996.430,Poor,3151.927,Poor,2557776,43,Avoids redirects,Server responds quickly (observed 3 ms),Applies text compression,,2 resources found,2253,,185,39127,1 resource found,445,59518,0,21982,,35,12 resources found,100,,,100,,,,,,https://almapay.com/nl-BE/consumers,2026-05-13 13:29:05
2026-05-13,https://almapay.com/fr-FR/produits/accompagnement,text/html; charset=utf-8,200,OK,Indexable,,Profitez d'un accompagnement premium avec Alma | Alma,53,526,Nous proposons aux commerçants et à leurs clients un accompagnement adapté à leurs besoins : de l'intégration à la recherche de meilleures performances.,152,963,,0,Une expérience unique pour les commerçants,42,Nous sommes présents pour vous de A à Z,39,Des profils variés pour vous accompagner,40,,,,https://almapay.com/fr-FR/produits/accompagnement,,,,,,286125,68876,68876,26.385,,1336,196,6.816,63.265,Normal,3.688,2,2,18,285,281,0,46.680,72,44,0,11,10,0,,,,,abb3c9e4642224c7a37b69537f6efdfc,0.046,,,,,fr-FR,1.1,7,241,0.029,8.740,Error,"Request skipped, quota exceeded",,,,,,,,,,,,,,,,,,,56,2851.000,3864.182,3646.000,11607.507,1634.000,0.050,644317,150,70,1571183,69701,1,19252,17,34721,4,1254271,28,114951,5,0,0,78287,15,85396,31,,,,,,0,0,0,0,150,24765,0,619552,2393.532,Poor,3379.963,Poor,1571183,7,Avoids redirects,Server responds quickly (observed 8 ms),Applies text compression,,2 resources found,2253,,807,28337,1 resource found,1123,0,219,22088,,50,9 resources found,100,,,100,,,,,,https://almapay.com/fr-FR/produits/accompagnement,2026-05-13 13:29:04
2026-05-13,https://almapay.com/nl-NL/pages/hoe-kies-je-de-beste-bnpl-partner-voor-jouw-webwinkel,text/html; charset=utf-8,200,OK,Indexable,,Hoe kies je de beste BNPL partner voor jouw (web)winkel?,56,518,Laat uw klanten in hun eigen tempo betalen: in termijnen of later. Verbeter hun betaalervaring en verhoog uw omzet met 20%.,123,770,,0,Hoe kies je de beste BNPL partner voor jouw (web)winkel?,56,Waarom kiest men voor BNPL?,27,De verschillende type BNPL dienstverleners en Alma,50,,,,https://almapay.com/nl-NL/pages/hoe-kies-je-de-beste-bnpl-partner-voor-jouw-webwinkel,,,,,,194301,59449,59449,22.774,,1016,175,5.806,48.479,Hard,4.172,2,2,7,28,26,0,4.320,48,24,0,10,8,0,,,,,628950701db28e00dd1e2fbec98a5dfd,0.068,,,,,nl-NL,1.1,1,104,0.010,7.670,Error,"Request skipped, quota exceeded",,,,,,,,,,,,,,,,,,,38,2851.000,6397.268,10693.001,10701.501,1527.000,0.001,649988,2850,58,1549207,60311,1,44644,8,34633,4,1248464,27,114647,5,0,0,46508,13,110250,22,,,,,,0,0,0,0,0,23889,2850,626099,2622.049,Poor,3770.758,Poor,1549207,7,Avoids redirects,Server responds quickly (observed 5 ms),Applies text compression,,2 resources found,2318,,1843,28338,2 resources found,629,29146,0,22066,,40,9 resources found,100,,,100,,,,,,https://almapay.com/nl-NL/pages/hoe-kies-je-de-beste-bnpl-partner-voor-jouw-webwinkel,2026-05-13 13:29:05
2026-05-13,https://almapay.com/fr-FR/blog/paiement-fractionne,text/html; charset=utf-8,200,OK,Indexable,,"Paiement fractionné : définition, avantages et mise en place",60,536,Le paiement fractionné permet de payer jusqu’à 3 ou 4 fois au lieu d’un paiement comptant. Quels avantages ? Comment le proposer ? On vous explique.,148,938,,0,"Paiement fractionné : guide complet 2026 - définition, loi, intégration",71,Qu’est-ce que le paiement fractionné ?,38,Que dit la réglementation sur le paiement fractionné ?,54,,,,https://almapay.com/fr-FR/blog/paiement-fractionne,,,,,,243545,58942,58942,22.580,,1634,236,6.924,79.224,Fairly Easy,5.017,2,2,18,330,281,0,46.680,86,54,0,13,12,0,,,,,6976fe0c50a8d76c85e0f1a41b21dd4f,0.046,,,,,fr-FR,1.1,48,4544,0.011,7.100,Error,"Request skipped, quota exceeded",,,,,,,,,,,,,,,,,,,45,2851.035,3509.394,9579.113,11647.619,1271.500,0.001,653793,3000,89,1661089,59769,1,32550,32,34673,4,1253491,29,114970,5,0,0,165636,18,98351,46,,,,,,0,0,0,0,150,24512,2850,629281,2061.510,Poor,3141.024,Poor,1661089,7,Avoids redirects,Server responds quickly (observed 7 ms),Applies text compression,,2 resources found,2283,,557,34841,1 resource found,799,0,53,22091,,40,10 resources found,100,,,100,,,,,,https://almapay.com/fr-FR/blog/paiement-fractionne,2026-05-13 13:29:05
2026-05-13,https://almapay.com/fr-LU/solutions/en-boutique,text/html; charset=utf-8,200,OK,Indexable,,"Paiement en magasin en plusieurs fois ou différé, garanti",57,510,Offrez le paiement en plusieurs fois en magasin. Augmentez vos ventes et votre satisfaction client. Paiement garanti. Installation simple & rapide.,147,893,,0,Augmentez vos ventes en magasin.,32,Augmentation moyenne du chiffre d'affaires,42,Simple et immédiat,18,,,,https://almapay.com/fr-LU/solutions/en-boutique,,,,,,266483,60828,60828,23.302,,623,117,5.325,79.215,Fairly Easy,1.817,2,2,2,20,10,0,1.660,48,23,0,10,8,0,,,,,b0a0d8043f7808f09598ae42b78d66fd,0.044,,,,,fr-LU,1.1,4,158,0.025,9.410,Error,"Request skipped, quota exceeded",,,,,,,,,,,,,,,,,,,73,2701.007,4022.000,3558.009,9909.176,459.999,0.000,609111,150,98,1697004,61652,1,147038,43,34280,4,1305786,31,85270,4,0,0,62978,15,182280,56,,,,,,0,0,0,0,150,24302,0,584809,1631.795,Poor,2556.305,Poor,1697004,7,Avoids redirects,Server responds quickly (observed 4 ms),Applies text compression,,2 resources found,2253,,238,28302,1 resource found,1213,45837,73,22091,,35,9 resources found,100,,,100,,,,,,https://almapay.com/fr-LU/solutions/en-boutique,2026-05-13 13:29:05
2026-05-13,https://almapay.com/blog/kitchenaid-boosts-its-online-aov-with-alma,text/html; charset=utf-8,200,OK,Indexable,,KitchenAid boosts its online AOV with Alma  | Alma,50,450,"In September 2020, the American brand KitchenAid, known for its colourful kitchen appliances, implemented Alma, a new payment in instalments solution,  on its French online shop. The outcome was so po...",203,1269,,0,KitchenAid boosts its online AOV with Alma,42,KitchenAid’s business challenges,32,Why Alma was a great fit for KitchenAid,39,,,,https://almapay.com/blog/kitchenaid-boosts-its-online-aov-with-alma,,,,,,148541,38831,38831,14.875,,353,61,5.787,74.900,Fairly Easy,2.204,2,1,1,4,3,0,0.500,52,28,0,10,9,0,,,,,8484c92ba46380aca6b48e17dc4f1f2b,0.042,,,,,en-FR,1.1,1,72,0.014,9.540,Error,"Request skipped, quota exceeded",,,,,,,,,,,,,,,,,,,48,2701.008,4412.063,10019.203,10741.478,878.500,0.024,653156,2850,56,1508763,39681,1,0,2,34951,4,1252265,28,114967,5,0,0,66899,16,65619,16,,,,,,0,0,0,0,0,24591,2850,628565,1440.128,Poor,2016.469,Good,1508763,7,Avoids redirects,Server responds quickly (observed 3 ms),Applies text compression,,2 resources found,2282,,312,28336,3 resources found,506,0,0,22091,,40,8 resources found,100,,,100,,,,,,https://almapay.com/blog/kitchenaid-boosts-its-online-aov-with-alma,2026-05-13 13:29:05
2026-05-13,https://almapay.com/de-DE/produkte/spater-zahlung,text/html; charset=utf-8,200,OK,Indexable,,"Sie verkaufen jetzt mehr, Ihre Kunden bezahlen später | Alma",60,545,Lassen Sie Ihre Kunden in ihrem eigenen Tempo bezahlen: in Raten oder später. Verbessern Sie ihr Zahlungserlebnis und steigern Sie Ihren Umsatz um 20 %.,152,955,,0,"Sie verkaufen jetzt, Ihre Kunden zahlen später.",47,Zwei Optionen. Zwei Anwendungen.,32,Bieten Sie Pay Later online oder im Geschäft an,47,,,,https://almapay.com/de-DE/produkte/spater-zahlung,,,,,,214080,52998,52998,20.303,,543,111,4.892,66.634,Normal,2.099,2,2,10,61,30,0,4.980,47,21,0,10,8,0,,,,,513e2b7ac3596448a0c65fbcd86ee5d6,0.043,,,,,de-DE,1.1,1,200,0.005,8.420,Error,"Request skipped, quota exceeded",,,,,,,,,,,,,,,,,,,64,2851.049,4306.625,3561.062,10063.015,828.494,0.000,614197,150,84,1629101,53824,1,80657,31,34678,4,1300774,30,114968,5,0,0,44200,13,145894,45,,,,,,0,0,0,0,150,24489,0,589708,2000.644,Poor,3142.058,Poor,1629101,7,Avoids redirects,Server responds quickly (observed 5 ms),Applies text compression,,2 resources found,2282,,292,28279,2 resources found,1001,35500,77,22066,,30,9 resources found,100,,,100,,,,,,https://almapay.com/de-DE/produkte/spater-zahlung,2026-05-13 13:29:05
2026-05-13,https://almapay.com/nl-BE/demo,text/html; charset=utf-8,200,OK,Indexable,,Vraag een demo aan | Alma,25,247,Laat uw klanten in hun eigen tempo betalen: in termijnen of later. Verbeter hun betaalervaring en verhoog uw omzet met 20%.,123,770,,0,Vraag een demo aan,18,"Verhoog jouw omzet, zoals de 21 000 winkels die Alma al gebruiken.",66,,0,,,,https://almapay.com/nl-BE/demo,,,,,,143595,36927,36927,14.146,,123,33,3.727,68.930,Normal,2.920,2,1,10,78,27,0,4.490,44,23,0,10,8,0,,,,,15f536916b908fa35e51de9fbe3a3f3f,0.039,,,,,nl-BE,1.1,0,77,0.000,10.900,Error,"Request skipped, quota exceeded",,,,,,,,,,,,,,,,,,,45,2551.018,5182.233,10089.165,10089.165,984.000,0.078,629625,2850,55,1472459,37733,1,16047,6,35038,4,1252117,27,84954,4,0,0,46570,13,51646,19,,,,,,0,0,0,0,150,24235,2700,605390,1691.754,Poor,2429.486,Poor,1472459,7,Avoids redirects,Server responds quickly (observed 6 ms),Applies text compression,,2 resources found,2253,328,333,29125,3 resources found,732,0,0,22091,,25,10 resources found,100,,,100,,,,,,https://almapay.com/nl-BE/demo,2026-05-13 13:29:06
2026-05-13,https://almapay.com/fr-LU/produits/pay-later,text/html; charset=utf-8,200,OK,Indexable,,Paiement différé: proposez le paiement plus tard 15/30 jours,60,543,"Proposez le paiement différé, en ligne ou en magasin, et vendez plus maintenant ! Paiement garanti. Installation simple & rapide. Sans engagement.",146,906,,0,Convertissez plus en proposant à vos clients d’acheter maintenant et de payer plus tard.,88,"Deux options, deux fois plus de flexibilité",43,"Proposez le Pay Later en ligne, en magasin ou les deux",54,,,,https://almapay.com/fr-LU/produits/pay-later,,,,,,238189,56501,56501,21.644,,552,99,5.576,83.778,Easy,1.834,2,2,10,59,28,0,4.650,51,22,0,10,8,0,,,,,3e8ac082aafda504cbed292f3c935692,0.048,,,,,fr-LU,1.1,,,,,Error,"Request skipped, quota exceeded",,,,,,,,,,,,,,,,,,,66,2587.394,4504.124,3558.000,9558.300,742.000,0.029,614131,150,90,1638183,57322,1,62153,34,34357,4,1305755,31,114969,5,0,0,63627,15,127386,48,,,,,,0,0,0,0,150,24409,0,589722,1671.971,Poor,2528.039,Poor,1638183,7,Avoids redirects,Server responds quickly (observed 5 ms),Applies text compression,,2 resources found,2282,,657,28277,1 resource found,1080,0,0,22066,,30,9 resources found,100,,,100,,,,,,https://almapay.com/fr-LU/produits/pay-later,2026-05-13 13:29:06
