"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (Bytes)","Transferred (Bytes)","Total Transferred (Bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Clicks","Impressions","CTR","Position","URL Inspection API Status","URL Inspection API Error","Summary","Coverage","Last Crawl","Days Since Last Crawled","Crawled As","Crawl Allowed","Page Fetch","Indexing Allowed","User-Declared Canonical","Google-Selected Canonical","Mobile Usability","Mobile Usability Issues","AMP Results","AMP Issues","Rich Results","Rich Results Types","Rich Results Type Errors","Rich Results Type Warnings","Performance Score","First Contentful Paint Time (ms)","Speed Index Time (ms)","Largest Contentful Paint Time (ms)","Time to Interactive (ms)","Total Blocking Time (ms)","Cumulative Layout Shift","Total Size Savings (Bytes)","Total Time Savings (ms)","Total Requests","Total Page Size (Bytes)","HTML Size (Bytes)","HTML Count","Image Size (Bytes)","Image Count","CSS Size (Bytes)","CSS Count","JavaScript Size (Bytes)","JavaScript Count","Font Size (Bytes)","Font Count","Media Size (Bytes)","Media Count","Other Size (Bytes)","Other Count","Third Party Size (Bytes)","Third Party Count","Core Web Vitals Assessment","CrUX Largest Contentful Paint Time (ms)","CrUX Interaction to Next Paint (ms)","CrUX Cumulative Layout Shift","CrUX First Contentful Paint Time (ms)","Minify CSS Savings (ms)","Minify CSS Savings (Bytes)","Minify JavaScript Savings (ms)","Minify JavaScript Savings (Bytes)","Reduce Unused CSS Savings (ms)","Reduce Unused CSS Savings (Bytes)","Reduce Unused JavaScript Savings (ms)","Reduce Unused JavaScript Savings (Bytes)","JavaScript Execution Time (ms)","JavaScript Execution Time Category","Minimize Main-Thread Work (ms)","Minimize Main-Thread Work Category","Network Payload Size (Bytes)","User Timing Marks and Measures","Number of Redirects","Server Responds Quickly","Applies Text Compression","LCP Request Discovery","LCP Breakdown","Render Blocking Requests Savings (ms)","Preconnect Candidates Savings (ms)","Maximum Critical Path Latency (ms)","Use Efficient Cache Lifetimes Savings (Bytes)","Layout Shift Culprits","DOM Size","Improve Image Delivery Savings (Bytes)","Forced Reflow Savings (ms)","Legacy JavaScript Savings (Bytes)","Duplicated JavaScript (Bytes)","Font Display Savings (ms)","3rd Parties","Target Size","Content Width","Font Display Size","Viewport","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://spilou.com/company/legal/","text/html; charset=UTF-8","200","OK","Indexable","","Mentions légales | Spilou","25","222","Mentions légales, conditions d'utilisation et politique de confidentialité du site spilou.com.","94","548","","0","Mentions légales","16","Définitions","11","1. Présentation du site internet","32","","","","https://spilou.com/company/legal/","","","","","","51866","16408","16408","2.432","","3168","561","5.647","56.952","Fairly Hard","43.144","2","2","89","1","1","0","2.270","88","8","0","4","4","0","","","","","f6b1c02929c374d7628a550b05f2fe0f","0.162","","","","","fr","1.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://spilou.com/company/legal/","2026-05-21 16:18:25"
"https://spilou.com/tarifs/","text/html; charset=UTF-8","200","OK","Indexable","","Tarifs | Spilou — Création de sites web performants","51","457","Des tarifs clairs et transparents pour votre site web. Pack Vitrine, Business ou Sur-Mesure. Hébergement gratuit inclus.","120","730","","0","Des tarifs clairs, aucun frais caché","36","Comparatif détaillé","19","Services à la carte","19","","","","https://spilou.com/tarifs/","","","","","","38278","10711","10711","1.587","","444","91","4.879","75.554","Fairly Easy","7.734","2","1","88","1","1","0","2.270","19","7","0","2","2","0","","","","","5511910d4df544d2f50dfba0baa34d57","0.190","","","","","fr","1.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://spilou.com/tarifs/","2026-05-21 16:18:25"
"https://spilou.com/seo-local/","text/html; charset=UTF-8","200","OK","Indexable","","SEO Local & Google My Business | Spilou","39","361","Boostez votre visibilité locale sur Google. Optimisation de fiche Google My Business, SEO local et stratégie de référencement pour attirer des clients près de chez vous.","169","1019","","0","Soyez trouvé par vos clients de proximité","41","Pourquoi le SEO local est indispensable","39","Comment ça marche","17","","","","https://spilou.com/seo-local/","","","","","","49875","13564","13564","2.010","","619","93","6.656","62.587","Normal","8.327","2","1","88","2","1","0","2.270","18","7","0","2","2","0","","","","","a0d2636548d530dfb28bc453f32c0926","0.162","","","","","fr","1.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://spilou.com/seo-local/","2026-05-21 16:18:25"
"https://spilou.com/assets/images/blog/fusionner-deux-comptes-google.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.190","","","","","","1.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://spilou.com/assets/images/blog/fusionner-deux-comptes-google.svg","2026-05-21 16:18:25"
"https://spilou.com/_astro/tarifs.bmRGWO3L.css","text/css; charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","3","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.230","","","","","","1.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://spilou.com/_astro/tarifs.bmRGWO3L.css","2026-05-21 16:18:25"
"https://spilou.com/assets/images/blog/repondre-avis-positifs.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.174","","","","","","1.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://spilou.com/assets/images/blog/repondre-avis-positifs.svg","2026-05-21 16:18:25"
"https://spilou.com/assets/images/blog/modifier-avis-google.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.267","","","","","","1.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://spilou.com/assets/images/blog/modifier-avis-google.svg","2026-05-21 16:18:25"
"https://spilou.com/assets/images/blog/gerer-plusieurs-etablissements-google-my-business.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.177","","","","","","1.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://spilou.com/assets/images/blog/gerer-plusieurs-etablissements-google-my-business.svg","2026-05-21 16:18:26"
"https://spilou.com/assets/images/blog/questions-reponses.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.173","","","","","","1.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://spilou.com/assets/images/blog/questions-reponses.svg","2026-05-21 16:18:26"
"https://spilou.com/blog/posts/ajouter-produits-google-my-business","text/html","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","3","2","","2","2","0","4.550","0","0","0","0","0","0","","","","","","0.373","","https://spilou.com/blog/posts/ajouter-produits-google-my-business/","HTTP Redirect","","","1.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://spilou.com/blog/posts/ajouter-produits-google-my-business","2026-05-21 16:18:26"
"https://spilou.com/assets/images/blog/referencement-local-pme.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.183","","","","","","1.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://spilou.com/assets/images/blog/referencement-local-pme.svg","2026-05-21 16:18:26"
"https://spilou.com/assets/images/blog/enlever-compte-google-sans-le-supprimer.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.210","","","","","","1.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://spilou.com/assets/images/blog/enlever-compte-google-sans-le-supprimer.svg","2026-05-21 16:18:26"
"https://spilou.com/blog/posts/gerer-plusieurs-etablissements-google-my-business","text/html","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","3","2","","2","2","0","4.550","0","0","0","0","0","0","","","","","","0.260","","https://spilou.com/blog/posts/gerer-plusieurs-etablissements-google-my-business/","HTTP Redirect","","","1.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://spilou.com/blog/posts/gerer-plusieurs-etablissements-google-my-business","2026-05-21 16:18:26"
"https://spilou.com/blog/posts/statistique-recherches-google","text/html","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","3","2","","2","2","0","4.550","0","0","0","0","0","0","","","","","","0.378","","https://spilou.com/blog/posts/statistique-recherches-google/","HTTP Redirect","","","1.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://spilou.com/blog/posts/statistique-recherches-google","2026-05-21 16:18:26"
"https://spilou.com/assets/images/blog/repondre-avis-google.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.174","","","","","","1.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://spilou.com/assets/images/blog/repondre-avis-google.svg","2026-05-21 16:18:27"
"https://spilou.com/blog/posts/integrez-les-avis-google-sur-mon-site","text/html","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","3","2","","2","2","0","4.550","0","0","0","0","0","0","","","","","","0.422","","https://spilou.com/blog/posts/integrez-les-avis-google-sur-mon-site/","HTTP Redirect","","","1.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://spilou.com/blog/posts/integrez-les-avis-google-sur-mon-site","2026-05-21 16:18:26"
"https://spilou.com/blog/posts/guide-pour-contacter-google-my-business","text/html","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","3","2","","2","2","0","4.550","0","0","0","0","0","0","","","","","","0.236","","https://spilou.com/blog/posts/guide-pour-contacter-google-my-business/","HTTP Redirect","","","1.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://spilou.com/blog/posts/guide-pour-contacter-google-my-business","2026-05-21 16:18:27"
"https://spilou.com/assets/images/blog/services-fiche-google-my-business.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.185","","","","","","1.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://spilou.com/assets/images/blog/services-fiche-google-my-business.svg","2026-05-21 16:18:27"
"https://spilou.com/blog/posts/fusionner-deux-comptes-google","text/html","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","3","2","","2","2","0","4.550","0","0","0","0","0","0","","","","","","0.260","","https://spilou.com/blog/posts/fusionner-deux-comptes-google/","HTTP Redirect","","","1.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://spilou.com/blog/posts/fusionner-deux-comptes-google","2026-05-21 16:18:27"
"https://spilou.com/assets/images/blog/avis-google.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.221","","","","","","1.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://spilou.com/assets/images/blog/avis-google.svg","2026-05-21 16:18:27"
"https://spilou.com/blog/posts/supprimer-fiche-etablissement","text/html","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","3","2","","2","2","0","4.550","0","0","0","0","0","0","","","","","","0.265","","https://spilou.com/blog/posts/supprimer-fiche-etablissement/","HTTP Redirect","","","1.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://spilou.com/blog/posts/supprimer-fiche-etablissement","2026-05-21 16:18:27"
"https://spilou.com/assets/images/blog/afficher-option-vente-a-emporter.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.228","","","","","","1.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://spilou.com/assets/images/blog/afficher-option-vente-a-emporter.svg","2026-05-21 16:18:27"
"https://spilou.com/blog/posts/deconnecter-un-compte-google","text/html","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","3","2","","2","2","0","4.550","0","0","0","0","0","0","","","","","","0.247","","https://spilou.com/blog/posts/deconnecter-un-compte-google/","HTTP Redirect","","","1.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://spilou.com/blog/posts/deconnecter-un-compte-google","2026-05-21 16:18:27"
